Tipo;Bairro;Quartos;Vagas;Suites;Area;Valor;Condominio;IPTU;ValorBruto;ValorPorM2;ValorBrutoPorM2;TipoAgregado
Casa;Jardim Botânico;4;2;2;380;15000.0;0.0;6700.0;21700.0;39.473684210526315;57.10526315789475;Casa
Casa;Santíssimo;2;0;0;60;700.0;0.0;0.0;700.0;11.666666666666664;11.666666666666664;Casa
Casa;Senador Vasconcelos;1;1;0;50;650.0;0.0;0.0;650.0;13.0;13.0;Casa
Casa;Taquara;2;1;0;60;900.0;0.0;0.0;900.0;15.0;15.0;Casa
Casa;Recreio dos Bandeirantes;7;0;3;600;12000.0;0.0;6000.0;18000.0;20.0;30.0;Casa
Casa;Lagoa;6;2;3;700;19000.0;0.0;0.0;19000.0;27.142857142857146;27.142857142857146;Casa
Casa;Barra da Tijuca;3;4;1;222;4700.0;735.0;247.0;5682.0;21.17117117117117;25.594594594594593;Casa
Casa;Taquara;4;1;0;120;2000.0;633.0;0.0;2633.0;16.666666666666668;21.941666666666666;Casa
Casa;Todos os Santos;2;0;0;55;1100.0;100.0;0.0;1200.0;20.0;21.818181818181817;Casa
Casa;Ramos;2;1;0;50;1000.0;0.0;120.0;1120.0;20.0;22.4;Casa
Casa;Higienópolis;3;5;0;250;2400.0;0.0;650.0;3050.0;9.6;12.2;Casa
Casa;Guaratiba;2;1;0;60;900.0;0.0;0.0;900.0;15.0;15.0;Casa
Casa;Pedra de Guaratiba;4;0;0;90;3500.0;0.0;0.0;3500.0;38.888888888888886;38.888888888888886;Casa
Casa;Vila da Penha;2;0;0;68;1000.0;0.0;0.0;1000.0;14.705882352941178;14.705882352941178;Casa
Casa;Guaratiba;3;1;0;65;1000.0;0.0;0.0;1000.0;15.384615384615385;15.384615384615385;Casa
Casa;Irajá;2;1;0;60;600.0;0.0;0.0;600.0;10.0;10.0;Casa
Casa;Pedra de Guaratiba;2;0;0;80;800.0;100.0;0.0;900.0;10.0;11.25;Casa
Casa;Campo Grande;2;0;1;60;800.0;0.0;0.0;800.0;13.333333333333336;13.333333333333336;Casa
Casa;Campo Grande;3;1;0;80;1000.0;0.0;0.0;1000.0;12.5;12.5;Casa
Casa;Glória;4;2;2;400;11000.0;0.0;0.0;11000.0;27.5;27.5;Casa
Casa;Urca;5;1;3;320;17000.0;0.0;396.0;17396.0;53.125;54.3625;Casa
Casa;Campo Grande;2;1;0;100;1200.0;0.0;0.0;1200.0;12.0;12.0;Casa
Casa;Santa Teresa;3;2;1;200;4000.0;0.0;20.0;4020.0;20.0;20.1;Casa
Casa;Campo Grande;2;0;0;60;700.0;0.0;0.0;700.0;11.666666666666664;11.666666666666664;Casa
Casa;Vargem Grande;5;3;2;759;8000.0;700.0;400.0;9100.0;10.540184453227932;11.989459815546773;Casa
Casa;Gávea;4;3;2;400;7000.0;1.0;0.0;7001.0;17.5;17.5025;Casa
Casa;Campo Grande;2;1;0;90;1300.0;0.0;0.0;1300.0;14.444444444444445;14.444444444444445;Casa
Casa;Vaz Lobo;2;1;0;98;990.0;0.0;0.0;990.0;10.102040816326529;10.102040816326529;Casa
Casa;Laranjeiras;3;2;1;300;7000.0;290.0;0.0;7290.0;23.33333333333333;24.3;Casa
Casa;Pedra de Guaratiba;2;1;0;60;800.0;0.0;0.0;800.0;13.333333333333336;13.333333333333336;Casa
Casa;Laranjeiras;2;0;0;46;1850.0;179.0;29.0;2058.0;40.21739130434783;44.73913043478261;Casa
Casa;Méier;2;0;0;57;900.0;0.0;0.0;900.0;15.789473684210524;15.789473684210524;Casa
Casa;Centro;5;3;0;233;3000.0;0.0;659.0;3659.0;12.875536480686696;15.703862660944205;Casa
Casa;Jacarepaguá;3;2;1;239;3750.0;0.0;0.0;3750.0;15.690376569037655;15.690376569037655;Casa
Casa;Campo Grande;2;1;0;80;900.0;0.0;0.0;900.0;11.25;11.25;Casa
Casa;Recreio dos Bandeirantes;4;3;1;316;4600.0;830.0;0.0;5430.0;14.556962025316455;17.183544303797472;Casa
Casa;Jardim Botânico;4;4;3;450;20000.0;0.0;1750.0;21750.0;44.444444444444436;48.33333333333334;Casa
Casa;Pechincha;2;0;1;60;1550.0;100.0;0.0;1650.0;25.83333333333333;27.5;Casa
Casa;Taquara;3;1;1;106;2300.0;180.0;57.0;2537.0;21.698113207547173;23.933962264150942;Casa
Casa;Olaria;1;0;0;35;800.0;0.0;0.0;800.0;22.857142857142854;22.857142857142854;Casa
Casa;Gávea;0;0;0;160;15000.0;0.0;426.0;15426.0;93.75;96.4125;Casa
Casa;Penha;1;0;0;27;800.0;0.0;0.0;800.0;29.62962962962963;29.62962962962963;Casa
Casa;Campo Grande;2;0;0;100;1500.0;0.0;0.0;1500.0;15.0;15.0;Casa
Casa;Vaz Lobo;1;0;0;30;400.0;0.0;0.0;400.0;13.333333333333336;13.333333333333336;Casa
Casa;Vicente de Carvalho;1;0;0;32;500.0;0.0;0.0;500.0;15.625;15.625;Casa
Casa;Barra da Tijuca;5;3;5;615;18000.0;2300.0;0.0;20300.0;29.268292682926827;33.008130081300806;Casa
Casa;Campo Grande;2;1;0;80;1215.0;0.0;0.0;1215.0;15.1875;15.1875;Casa
Casa;Engenho Novo;2;0;0;60;550.0;0.0;0.0;550.0;9.166666666666666;9.166666666666666;Casa
Casa;Vicente de Carvalho;1;0;1;50;1000.0;0.0;0.0;1000.0;20.0;20.0;Casa
Casa;Vaz Lobo;2;1;0;90;1500.0;0.0;0.0;1500.0;16.666666666666668;16.666666666666668;Casa
Casa;Campo Grande;2;1;0;80;1290.0;0.0;0.0;1290.0;16.125;16.125;Casa
Casa;Inhoaíba;1;0;0;50;600.0;0.0;0.0;600.0;12.0;12.0;Casa
Casa;Barra da Tijuca;5;5;0;341;8200.0;0.0;794.0;8994.0;24.046920821114373;26.375366568914963;Casa
Casa;Glória;5;0;3;265;8400.0;0.0;0.0;8400.0;31.698113207547173;31.698113207547173;Casa
Casa;Campo Grande;2;1;0;127;2500.0;0.0;0.0;2500.0;19.685039370078737;19.685039370078737;Casa
Casa;Campo Grande;3;7;1;212;1500.0;0.0;846.0;2346.0;7.075471698113208;11.066037735849056;Casa
Casa;Campo Grande;2;1;1;65;800.0;0.0;0.0;800.0;12.307692307692307;12.307692307692307;Casa
Casa;Maracanã;2;0;0;85;1800.0;0.0;82.0;1882.0;21.176470588235293;22.141176470588235;Casa
Casa;Catete;5;3;1;300;15000.0;0.0;0.0;15000.0;50.0;50.0;Casa
Casa;Campo Grande;3;3;0;140;1800.0;0.0;0.0;1800.0;12.857142857142858;12.857142857142858;Casa
Casa;Jardim Sulacap;2;1;1;60;1250.0;0.0;0.0;1250.0;20.83333333333333;20.83333333333333;Casa
Casa;Jardim Botânico;4;4;4;452;20000.0;0.0;1749.0;21749.0;44.24778761061947;48.11725663716814;Casa
Casa;Parque Anchieta;3;4;0;200;1500.0;0.0;0.0;1500.0;7.5;7.5;Casa
Casa;Santa Teresa;1;0;0;22;500.0;98.0;6.0;604.0;22.72727272727273;27.45454545454545;Casa
Casa;Laranjeiras;3;1;1;300;7000.0;180.0;573.0;7753.0;23.33333333333333;25.84333333333333;Casa
Casa;Recreio dos Bandeirantes;3;2;3;151;4000.0;650.0;0.0;4650.0;26.490066225165567;30.79470198675497;Casa
Casa;Vila Valqueire;2;1;0;60;1600.0;0.0;0.0;1600.0;26.66666666666667;26.66666666666667;Casa
Casa;Campo Grande;2;1;0;110;1050.0;0.0;0.0;1050.0;9.545454545454543;9.545454545454543;Casa
Casa;Campo Grande;2;1;0;239;10000.0;0.0;0.0;10000.0;41.84100418410042;41.84100418410042;Casa
Casa;Jardim Botânico;4;3;4;406;20000.0;0.0;1912.0;21912.0;49.26108374384236;53.9704433497537;Casa
Casa;Vila da Penha;4;4;1;200;4000.0;0.0;0.0;4000.0;20.0;20.0;Casa
Casa;Marechal Hermes;2;1;0;70;1300.0;0.0;0.0;1300.0;18.571428571428573;18.571428571428573;Casa
Casa;Campo Grande;1;0;0;50;450.0;0.0;2.0;452.0;9.0;9.04;Casa
Casa;Barra da Tijuca;1;0;0;130;5000.0;0.0;0.0;5000.0;38.46153846153846;38.46153846153846;Casa
Casa;Campo Grande;2;1;1;110;1500.0;0.0;0.0;1500.0;13.636363636363635;13.636363636363635;Casa
Casa;Barra da Tijuca;4;3;1;111;5100.0;735.0;0.0;5835.0;45.94594594594594;52.567567567567565;Casa
Casa;Recreio dos Bandeirantes;6;0;4;600;10000.0;0.0;1080.0;11080.0;16.666666666666668;18.466666666666665;Casa
Casa;Guaratiba;2;1;0;60;1000.0;0.0;0.0;1000.0;16.666666666666668;16.666666666666668;Casa
Casa;Campo Grande;1;0;0;70;700.0;0.0;0.0;700.0;10.0;10.0;Casa
Casa;Campo Grande;2;0;0;74;800.0;0.0;0.0;800.0;10.810810810810812;10.810810810810812;Casa
Casa;Barra da Tijuca;5;4;3;1008;10000.0;1390.0;148.0;11538.0;9.92063492063492;11.446428571428573;Casa
Casa;Campo Grande;4;1;0;80;7000.0;0.0;0.0;7000.0;87.5;87.5;Casa
Casa;Itanhangá;4;2;3;250;3800.0;490.0;0.0;4290.0;15.2;17.16;Casa
Casa;Rocha Miranda;1;2;0;47;850.0;0.0;0.0;850.0;18.08510638297872;18.08510638297872;Casa
Casa;Campo Grande;2;2;0;65;1000.0;440.0;0.0;1440.0;15.384615384615385;22.153846153846153;Casa
Casa;Barra da Tijuca;5;3;3;400;8450.0;790.0;600.0;9840.0;21.125;24.6;Casa
Casa;Jardim América;1;0;0;45;500.0;0.0;0.0;500.0;11.111111111111109;11.111111111111109;Casa
Casa;Pitangueiras;4;5;2;165;4700.0;0.0;0.0;4700.0;28.484848484848484;28.484848484848484;Casa
Casa;Madureira;3;10;1;120;2300.0;0.0;0.0;2300.0;19.166666666666668;19.166666666666668;Casa
Casa;Lins de Vasconcelos;2;1;0;80;850.0;520.0;12.0;1382.0;10.625;17.275;Casa
Casa;Pedra de Guaratiba;2;1;0;60;800.0;0.0;0.0;800.0;13.333333333333336;13.333333333333336;Casa
Casa;Maria da Graça;1;0;0;40;900.0;0.0;0.0;900.0;22.5;22.5;Casa
Casa;São Conrado;4;4;2;490;20000.0;670.0;0.0;20670.0;40.81632653061224;42.18367346938776;Casa
Casa;Anil;5;6;3;810;7000.0;525.0;0.0;7525.0;8.641975308641975;9.290123456790123;Casa
Casa;Campo Grande;2;1;1;70;1350.0;0.0;0.0;1350.0;19.285714285714285;19.285714285714285;Casa
Casa;Campo Grande;3;1;1;100;1500.0;0.0;0.0;1500.0;15.0;15.0;Casa
Casa;Jardim Carioca;2;1;0;107;1700.0;0.0;0.0;1700.0;15.88785046728972;15.88785046728972;Casa
Casa;Camorim;2;2;1;90;2000.0;0.0;0.0;2000.0;22.222222222222218;22.222222222222218;Casa
Casa;Pavuna;1;0;0;40;550.0;0.0;0.0;550.0;13.75;13.75;Casa
Casa;Riachuelo;4;0;1;100;1800.0;0.0;40.0;1840.0;18.0;18.4;Casa
Casa;Méier;4;1;1;125;1900.0;0.0;0.0;1900.0;15.2;15.2;Casa
Casa;Rocha;3;2;1;111;1800.0;0.0;180.0;1980.0;16.216216216216218;17.83783783783784;Casa
Casa;Madureira;2;0;0;75;1500.0;0.0;0.0;1500.0;20.0;20.0;Casa
Casa;Abolição;1;0;0;50;1100.0;0.0;18.0;1118.0;22.0;22.36;Casa
Casa;Senador Camará;2;1;0;60;600.0;0.0;0.0;600.0;10.0;10.0;Casa
Casa;Recreio dos Bandeirantes;4;4;4;571;10000.0;850.0;0.0;10850.0;17.513134851138357;19.001751313485112;Casa
Casa;Tijuca;4;5;0;274;19000.0;0.0;0.0;19000.0;69.34306569343065;69.34306569343065;Casa
Casa;Copacabana;3;1;2;150;8000.0;0.0;99.0;8099.0;53.33333333333334;53.99333333333333;Casa
Casa;Bonsucesso;2;1;0;70;3000.0;0.0;150.0;3150.0;42.857142857142854;45.0;Casa
Casa;Parque Anchieta;2;0;0;100;1000.0;0.0;0.0;1000.0;10.0;10.0;Casa
Casa;Jardim Botânico;4;1;4;356;20000.0;0.0;1189.0;21189.0;56.179775280898866;59.51966292134831;Casa
Casa;Botafogo;4;2;0;221;13000.0;0.0;0.0;13000.0;58.82352941176471;58.82352941176471;Casa
Casa;Vila Kosmos;2;0;2;63;2300.0;0.0;0.0;2300.0;36.507936507936506;36.507936507936506;Casa
Casa;Pavuna;2;0;0;40;500.0;0.0;0.0;500.0;12.5;12.5;Casa
Casa;Braz de Pina;2;0;0;27;900.0;0.0;0.0;900.0;33.333333333333336;33.333333333333336;Casa
Casa;Barra da Tijuca;4;0;2;400;5500.0;2619.0;0.0;8119.0;13.75;20.2975;Casa
Casa;Vargem Pequena;4;1;4;220;5200.0;400.0;0.0;5600.0;23.63636363636364;25.45454545454545;Casa
Casa;Vila Valqueire;2;1;0;93;1200.0;0.0;0.0;1200.0;12.903225806451614;12.903225806451614;Casa
Casa;Quintino Bocaiúva;2;0;0;55;1000.0;71.0;0.0;1071.0;18.181818181818183;19.472727272727273;Casa
Casa;Todos os Santos;2;0;0;66;1300.0;100.0;0.0;1400.0;19.696969696969692;21.21212121212121;Casa
Casa;Quintino Bocaiúva;2;1;0;80;1500.0;0.0;0.0;1500.0;18.75;18.75;Casa
Casa;Barra da Tijuca;5;2;5;320;16000.0;1000.0;800.0;17800.0;50.0;55.625;Casa
Casa;Senador Vasconcelos;1;0;0;40;700.0;0.0;0.0;700.0;17.5;17.5;Casa
Casa;Campo Grande;2;1;1;70;850.0;0.0;0.0;850.0;12.142857142857142;12.142857142857142;Casa
Casa;Campo Grande;3;1;0;80;1300.0;0.0;0.0;1300.0;16.25;16.25;Casa
Casa;Jardim Botânico;4;3;3;500;18500.0;0.0;993.0;19493.0;37.0;38.986;Casa
Casa;Piedade;1;0;0;30;650.0;0.0;0.0;650.0;21.66666666666667;21.66666666666667;Casa
Casa;Freguesia (Jacarepaguá);4;3;0;260;5000.0;0.0;380.0;5380.0;19.23076923076923;20.69230769230769;Casa
Casa;Recreio dos Bandeirantes;4;2;4;290;5500.0;955.0;0.0;6455.0;18.96551724137931;22.25862068965517;Casa
Casa;Humaitá;4;2;2;430;8000.0;0.0;0.0;8000.0;18.6046511627907;18.6046511627907;Casa
Casa;Campo Grande;2;1;0;80;1200.0;0.0;0.0;1200.0;15.0;15.0;Casa
Casa;Campo Grande;2;4;0;80;1200.0;0.0;0.0;1200.0;15.0;15.0;Casa
Casa;Guadalupe;2;0;0;100;950.0;0.0;0.0;950.0;9.5;9.5;Casa
Casa;Lagoa;4;2;3;409;10000.0;0.0;1025.0;11025.0;24.449877750611247;26.9559902200489;Casa
Casa;Santa Teresa;3;3;0;360;12000.0;0.0;104.0;12104.0;33.333333333333336;33.62222222222222;Casa
Casa;Campo Grande;2;0;0;60;700.0;0.0;0.0;700.0;11.666666666666664;11.666666666666664;Casa
Casa;Anil;5;2;3;520;4900.0;724.0;519.0;6143.0;9.423076923076923;11.81346153846154;Casa
Casa;Barra da Tijuca;5;4;3;622;10000.0;1134.0;0.0;11134.0;16.077170418006432;17.90032154340836;Casa
Casa;Encantado;2;0;0;74;1300.0;0.0;0.0;1300.0;17.567567567567572;17.567567567567572;Casa
Casa;Inhoaíba;2;0;0;70;850.0;0.0;0.0;850.0;12.142857142857142;12.142857142857142;Casa
Casa;Campo Grande;2;0;0;70;1100.0;0.0;0.0;1100.0;15.714285714285715;15.714285714285715;Casa
Casa;Méier;2;1;0;38;1450.0;160.0;0.0;1610.0;38.1578947368421;42.368421052631575;Casa
Casa;Guaratiba;2;1;0;60;900.0;0.0;0.0;900.0;15.0;15.0;Casa
Casa;Taquara;2;1;0;59;1300.0;250.0;0.0;1550.0;22.033898305084747;26.271186440677965;Casa
Casa;Guaratiba;2;1;0;60;800.0;0.0;0.0;800.0;13.333333333333336;13.333333333333336;Casa
Casa;Joá;4;3;3;520;15000.0;2800.0;800.0;18600.0;28.84615384615385;35.769230769230774;Casa
Casa;Campo Grande;1;0;0;65;600.0;0.0;0.0;600.0;9.23076923076923;9.23076923076923;Casa
Casa;Irajá;2;0;0;35;750.0;0.0;0.0;750.0;21.428571428571427;21.428571428571427;Casa
Casa;Campo Grande;2;0;0;58;900.0;0.0;0.0;900.0;15.517241379310345;15.517241379310345;Casa
Casa;Campo Grande;1;0;0;50;550.0;0.0;0.0;550.0;11.0;11.0;Casa
Casa;Irajá;1;1;0;45;800.0;0.0;0.0;800.0;17.777777777777782;17.777777777777782;Casa
Casa;Parque Anchieta;2;3;0;98;1400.0;0.0;0.0;1400.0;14.285714285714285;14.285714285714285;Casa
Casa;Campo Grande;1;0;0;55;650.0;0.0;0.0;650.0;11.818181818181818;11.818181818181818;Casa
Casa;Realengo;3;4;1;400;2000.0;0.0;223.0;2223.0;5.0;5.5575;Casa
Casa;Freguesia (Jacarepaguá);3;2;2;80;2000.0;0.0;821.0;2821.0;25.0;35.2625;Casa
Casa;Barra da Tijuca;5;0;5;580;17000.0;1800.0;0.0;18800.0;29.310344827586214;32.413793103448285;Casa
Casa;Campo Grande;2;1;0;110;1300.0;0.0;0.0;1300.0;11.818181818181818;11.818181818181818;Casa
Casa;Campo Grande;2;1;1;100;1000.0;0.0;0.0;1000.0;10.0;10.0;Casa
Casa;Campo Grande;1;0;0;55;500.0;0.0;0.0;500.0;9.090909090909092;9.090909090909092;Casa
Casa;Vila da Penha;2;0;0;42;900.0;0.0;0.0;900.0;21.428571428571427;21.428571428571427;Casa
Casa;Campo Grande;2;1;0;70;800.0;0.0;0.0;800.0;11.428571428571427;11.428571428571427;Casa
Casa;Riachuelo;3;1;0;85;1350.0;0.0;18.0;1368.0;15.882352941176471;16.094117647058823;Casa
Casa;Campo Grande;1;0;0;100;1500.0;0.0;0.0;1500.0;15.0;15.0;Casa
Casa;Barra da Tijuca;6;5;5;765;7000.0;1699.0;0.0;8699.0;9.150326797385619;11.37124183006536;Casa
Casa;Barra da Tijuca;5;2;4;622;10000.0;1129.0;0.0;11129.0;16.077170418006432;17.892282958199356;Casa
Casa;Campo Grande;3;1;1;100;1500.0;0.0;0.0;1500.0;15.0;15.0;Casa
Casa;Lins de Vasconcelos;2;1;0;93;1500.0;0.0;17.0;1517.0;16.129032258064516;16.311827956989248;Casa
Casa;Recreio dos Bandeirantes;2;3;1;130;3200.0;0.0;300.0;3500.0;24.615384615384613;26.923076923076927;Casa
Casa;Recreio dos Bandeirantes;3;3;1;300;15000.0;1608.0;312.0;16920.0;50.0;56.4;Casa
Casa;Barra da Tijuca;6;4;4;300;13000.0;800.0;1500.0;15300.0;43.33333333333334;51.0;Casa
Casa;Vila Isabel;3;0;0;75;2100.0;0.0;67.0;2167.0;28.0;28.89333333333333;Casa
Casa;Pedra de Guaratiba;2;3;0;100;1200.0;0.0;0.0;1200.0;12.0;12.0;Casa
Casa;Méier;2;1;0;120;2000.0;0.0;70.0;2070.0;16.666666666666668;17.25;Casa
Casa;Vila Valqueire;5;20;0;460;16000.0;0.0;0.0;16000.0;34.78260869565217;34.78260869565217;Casa
Casa;Vila Isabel;2;0;0;45;1400.0;80.0;0.0;1480.0;31.11111111111111;32.888888888888886;Casa
Casa;Campo Grande;2;3;0;80;1300.0;0.0;0.0;1300.0;16.25;16.25;Casa
Casa;Jardim Botânico;3;0;0;115;4500.0;0.0;229.0;4729.0;39.130434782608695;41.12173913043478;Casa
Casa;Senador Vasconcelos;1;0;0;50;500.0;0.0;0.0;500.0;10.0;10.0;Casa
Casa;Centro;2;0;1;180;4200.0;0.0;0.0;4200.0;23.33333333333333;23.33333333333333;Casa
Casa;Inhaúma;1;0;0;40;550.0;0.0;0.0;550.0;13.75;13.75;Casa
Casa;Campo Grande;1;1;0;50;800.0;0.0;0.0;800.0;16.0;16.0;Casa
Casa;Anil;2;3;1;230;3500.0;0.0;180.0;3680.0;15.217391304347824;16.0;Casa
Casa;Camorim;3;5;1;210;5000.0;0.0;70.0;5070.0;23.809523809523807;24.142857142857146;Casa
Casa;Guaratiba;3;1;3;60;1100.0;0.0;0.0;1100.0;18.33333333333333;18.33333333333333;Casa
Casa;Laranjeiras;4;2;1;336;13500.0;750.0;649.0;14899.0;40.17857142857143;44.342261904761905;Casa
Casa;Campo Grande;3;1;0;120;2000.0;0.0;0.0;2000.0;16.666666666666668;16.666666666666668;Casa
Casa;Recreio dos Bandeirantes;5;3;2;310;8000.0;980.0;350.0;9330.0;25.806451612903228;30.096774193548388;Casa
Casa;Pavuna;2;0;0;35;850.0;0.0;0.0;850.0;24.285714285714285;24.285714285714285;Casa
Casa;Barra da Tijuca;6;0;0;324;7000.0;0.0;300.0;7300.0;21.604938271604933;22.53086419753086;Casa
Casa;Vargem Pequena;4;2;2;200;3400.0;400.0;240.0;4040.0;17.0;20.2;Casa
Casa;Vaz Lobo;2;0;0;45;800.0;0.0;0.0;800.0;17.777777777777782;17.777777777777782;Casa
Casa;Vicente de Carvalho;4;3;2;304;2500.0;0.0;0.0;2500.0;8.223684210526315;8.223684210526315;Casa
Casa;Tijuca;3;0;0;45;2500.0;0.0;0.0;2500.0;55.555555555555564;55.555555555555564;Casa
Casa;Itanhangá;5;4;5;1200;15000.0;1600.0;0.0;16600.0;12.5;13.833333333333336;Casa
Casa;Maracanã;5;1;0;161;6000.0;0.0;0.0;6000.0;37.267080745341616;37.267080745341616;Casa
Casa;Ilha do Governador;3;2;2;117;1900.0;90.0;0.0;1990.0;16.23931623931624;17.008547008547012;Casa
Casa;Jardim Botânico;4;4;4;452;20000.0;0.0;0.0;20000.0;44.24778761061947;44.24778761061947;Casa
Casa;Gávea;3;2;3;200;12000.0;0.0;400.0;12400.0;60.0;62.0;Casa
Casa;Ramos;3;1;0;160;1700.0;0.0;45.0;1745.0;10.625;10.90625;Casa
Casa;Pechincha;3;4;1;379;5500.0;0.0;0.0;5500.0;14.511873350923484;14.511873350923484;Casa
Casa;Quintino Bocaiúva;1;0;1;45;750.0;1.0;0.0;751.0;16.666666666666668;16.68888888888889;Casa
Casa;Vila da Penha;2;1;1;65;1400.0;0.0;0.0;1400.0;21.538461538461537;21.538461538461537;Casa
Casa;Pedra de Guaratiba;2;1;0;60;1000.0;0.0;0.0;1000.0;16.666666666666668;16.666666666666668;Casa
Casa;Catete;3;1;0;111;3200.0;340.0;98.0;3638.0;28.828828828828826;32.774774774774784;Casa
Casa;Taquara;4;4;4;300;5000.0;755.0;0.0;5755.0;16.666666666666668;19.183333333333334;Casa
Casa;Vila da Penha;3;2;1;100;2000.0;0.0;0.0;2000.0;20.0;20.0;Casa
Casa;Parada de Lucas;2;0;0;80;1600.0;0.0;0.0;1600.0;20.0;20.0;Casa
Casa;Barra da Tijuca;5;6;4;788;18000.0;2214.0;2181.0;22395.0;22.84263959390863;28.42005076142132;Casa
Casa;Vila Isabel;4;4;4;337;4500.0;0.0;337.0;4837.0;13.353115727002967;14.353115727002967;Casa
Casa;Oswaldo Cruz;1;0;0;35;650.0;0.0;0.0;650.0;18.571428571428573;18.571428571428573;Casa
Casa;Campo Grande;2;2;0;80;1200.0;0.0;0.0;1200.0;15.0;15.0;Casa
Casa;Inhoaíba;2;1;0;85;1000.0;0.0;0.0;1000.0;11.764705882352944;11.764705882352944;Casa
Casa;Lins de Vasconcelos;2;1;0;80;850.0;496.0;12.0;1358.0;10.625;16.975;Casa
Casa;Barra da Tijuca;4;2;4;250;8000.0;1800.0;360.0;10160.0;32.0;40.64;Casa
Casa;Botafogo;8;3;0;418;15000.0;0.0;0.0;15000.0;35.88516746411483;35.88516746411483;Casa
Casa;Campo Grande;2;0;1;80;1100.0;0.0;0.0;1100.0;13.75;13.75;Casa
Casa;Campo Grande;2;0;1;60;900.0;0.0;0.0;900.0;15.0;15.0;Casa
Casa;Recreio dos Bandeirantes;3;4;3;360;12000.0;0.0;6072.0;18072.0;33.333333333333336;50.2;Casa
Casa;Recreio dos Bandeirantes;4;5;3;360;15000.0;0.0;5624.0;20624.0;41.66666666666666;57.28888888888889;Casa
Casa;Jardim Botânico;4;3;0;531;18000.0;0.0;702.0;18702.0;33.898305084745765;35.220338983050844;Casa
Casa;Glória;4;3;2;851;22000.0;0.0;980.0;22980.0;25.85193889541716;27.003525264394828;Casa
Casa;Vargem Pequena;3;1;3;138;2350.0;350.0;130.0;2830.0;17.028985507246375;20.507246376811594;Casa
Casa;Campo Grande;1;0;0;50;500.0;0.0;0.0;500.0;10.0;10.0;Casa
Casa;Bonsucesso;6;2;1;180;4500.0;0.0;0.0;4500.0;25.0;25.0;Casa
Casa;Campo Grande;2;1;2;90;1200.0;0.0;0.0;1200.0;13.333333333333336;13.333333333333336;Casa
Casa;Campo Grande;2;0;1;54;1000.0;0.0;0.0;1000.0;18.51851851851852;18.51851851851852;Casa
Casa;Jacarepaguá;8;20;7;2000;15000.0;0.0;0.0;15000.0;7.5;7.5;Casa
Casa;Freguesia (Jacarepaguá);3;2;0;140;2200.0;0.0;128.0;2328.0;15.714285714285715;16.62857142857143;Casa
Casa;Jardim Botânico;4;3;4;451;20000.0;0.0;1750.0;21750.0;44.345898004434595;48.22616407982262;Casa
Casa;Gávea;4;4;0;450;13000.0;0.0;600.0;13600.0;28.88888888888889;30.222222222222218;Casa
Casa;Engenho de Dentro;2;0;0;33;900.0;0.0;16.0;916.0;27.272727272727273;27.75757575757576;Casa
Casa;Realengo;2;1;0;70;1200.0;50.0;0.0;1250.0;17.142857142857142;17.857142857142858;Casa
Casa;Glória;6;2;0;400;10000.0;0.0;370.0;10370.0;25.0;25.925;Casa
Casa;Barra da Tijuca;3;2;3;338;3500.0;954.0;0.0;4454.0;10.355029585798817;13.177514792899409;Casa
Casa;Campo Grande;1;0;0;50;700.0;0.0;0.0;700.0;14.0;14.0;Casa
Casa;Campo Grande;2;1;2;100;1400.0;0.0;0.0;1400.0;14.0;14.0;Casa
Casa;Cachambi;2;1;1;77;1300.0;0.0;0.0;1300.0;16.883116883116884;16.883116883116884;Casa
Casa;Gávea;3;1;3;450;18000.0;0.0;1000.0;19000.0;40.0;42.22222222222222;Casa
Casa;Méier;3;0;0;230;1800.0;0.0;0.0;1800.0;7.826086956521738;7.826086956521738;Casa
Casa;Campo Grande;3;1;0;90;950.0;0.0;0.0;950.0;10.555555555555557;10.555555555555557;Casa
Casa;Méier;4;5;3;357;5900.0;0.0;3759.0;9659.0;16.526610644257705;27.056022408963585;Casa
Casa;Bangu;2;2;0;110;1650.0;0.0;0.0;1650.0;15.0;15.0;Casa
Casa;Campo Grande;3;0;1;80;1200.0;0.0;0.0;1200.0;15.0;15.0;Casa
Casa;Barra da Tijuca;3;0;3;400;4000.0;776.0;0.0;4776.0;10.0;11.94;Casa
Casa;Pechincha;3;3;3;250;3900.0;350.0;70.0;4320.0;15.6;17.28;Casa
Casa;Bangu;2;1;0;75;850.0;0.0;0.0;850.0;11.333333333333336;11.333333333333336;Casa
Casa;Freguesia (Jacarepaguá);3;2;1;399;10000.0;0.0;0.0;10000.0;25.062656641604015;25.062656641604015;Casa
Casa;Barra da Tijuca;4;4;4;428;8500.0;1085.0;1311.0;10896.0;19.859813084112147;25.45794392523365;Casa
Casa;Leblon;4;4;4;669;15000.0;3400.0;2930.0;21330.0;22.42152466367713;31.883408071748878;Casa
Casa;Tijuca;4;3;3;164;3900.0;0.0;175.0;4075.0;23.78048780487805;24.84756097560976;Casa
Casa;Campo Grande;1;1;0;80;750.0;0.0;2.0;752.0;9.375;9.4;Casa
Casa;Jardim Botânico;5;2;5;500;20000.0;0.0;1912.0;21912.0;40.0;43.824;Casa
Casa;Barra da Tijuca;5;3;3;500;15000.0;1200.0;0.0;16200.0;30.0;32.4;Casa
Casa;Irajá;1;0;0;40;750.0;0.0;0.0;750.0;18.75;18.75;Casa
Casa;Lagoa;5;2;1;400;20000.0;180.0;576.0;20756.0;50.0;51.89;Casa
