Tipo;Bairro;Quartos;Vagas;Suites;Area;Valor;Condominio;IPTU;ValorBruto;ValorPorM2;ValorBrutoPorM2;TipoAgregado
Apartamento;Barra da Tijuca;4;4;4;336;13000.0;3700.0;800.0;17500.0;38.69047619047619;52.083333333333336;Apartamento
Apartamento;Recreio dos Bandeirantes;3;1;1;88;2100.0;1050.0;180.0;3330.0;23.863636363636363;37.84090909090909;Apartamento
Quitinete;Botafogo;1;0;0;28;950.0;290.0;27.0;1267.0;33.92857142857143;45.25;Apartamento
Apartamento;Engenho Novo;1;1;0;62;650.0;612.0;0.0;1262.0;10.483870967741936;20.35483870967742;Apartamento
Apartamento;Barra da Tijuca;4;3;4;340;11000.0;3800.0;750.0;15550.0;32.35294117647059;45.73529411764706;Apartamento
Apartamento;Laranjeiras;3;1;1;230;4000.0;1480.0;42.0;5522.0;17.391304347826086;24.008695652173913;Apartamento
Apartamento;Copacabana;3;1;0;120;4000.0;1252.0;240.0;5492.0;33.333333333333336;45.766666666666666;Apartamento
Apartamento;Barra da Tijuca;2;1;1;96;3200.0;1600.0;160.0;4960.0;33.333333333333336;51.666666666666664;Apartamento
Apartamento;Flamengo;4;1;2;220;5200.0;1748.0;385.0;7333.0;23.636363636363637;33.33181818181818;Apartamento
Apartamento;Barra da Tijuca;2;1;1;65;1800.0;1323.0;233.0;3356.0;27.692307692307693;51.63076923076923;Apartamento
Apartamento;Leblon;3;1;1;150;5000.0;1000.0;34.0;6034.0;33.333333333333336;40.22666666666667;Apartamento
Casa;Tijuca;4;5;0;274;19000.0;0.0;0.0;19000.0;69.34306569343066;69.34306569343066;Casa
Apartamento;Flamengo;3;1;0;85;2500.0;950.0;154.0;3604.0;29.41176470588235;42.4;Apartamento
Apartamento;Freguesia (Jacarepaguá);2;1;1;70;1600.0;650.0;111.0;2361.0;22.857142857142858;33.72857142857143;Apartamento
Apartamento;Barra da Tijuca;3;2;1;137;3700.0;1500.0;220.0;5420.0;27.00729927007299;39.56204379562044;Apartamento
Apartamento;Tijuca;1;0;0;50;1250.0;500.0;50.0;1800.0;25.0;36.0;Apartamento
Quitinete;Flamengo;1;0;0;18;890.0;300.0;0.0;1190.0;49.44444444444444;66.11111111111111;Apartamento
Apartamento;Leblon;4;1;1;142;9000.0;1563.0;330.0;10893.0;63.38028169014085;76.71126760563381;Apartamento
Apartamento;Recreio dos Bandeirantes;1;1;1;58;1600.0;534.0;85.0;2219.0;27.586206896551722;38.258620689655174;Apartamento
Apartamento;Lagoa;2;0;2;240;10000.0;4500.0;1100.0;15600.0;41.666666666666664;65.0;Apartamento
Apartamento;Barra da Tijuca;3;2;3;105;3000.0;1500.0;270.0;4770.0;28.571428571428573;45.42857142857143;Apartamento
Apartamento;Recreio dos Bandeirantes;2;2;1;85;2400.0;500.0;0.0;2900.0;28.235294117647058;34.11764705882353;Apartamento
Casa;Copacabana;3;1;2;150;8000.0;0.0;99.0;8099.0;53.333333333333336;53.99333333333333;Casa
Apartamento;Copacabana;2;1;0;70;2700.0;870.0;177.0;3747.0;38.57142857142857;53.52857142857143;Apartamento
Apartamento;Taquara;2;1;1;56;1500.0;550.0;51.0;2101.0;26.785714285714285;37.517857142857146;Apartamento
Apartamento;Marechal Hermes;1;0;0;50;800.0;200.0;0.0;1000.0;16.0;20.0;Apartamento
Apartamento;Leblon;2;0;0;70;2700.0;1070.0;0.0;3770.0;38.57142857142857;53.857142857142854;Apartamento
Casa;Bonsucesso;2;1;0;70;3000.0;0.0;150.0;3150.0;42.857142857142854;45.0;Casa
Casa;Parque Anchieta;2;0;0;100;1000.0;0.0;0.0;1000.0;10.0;10.0;Casa
Apartamento;Barra da Tijuca;2;1;1;80;2000.0;1172.0;75.0;3247.0;25.0;40.5875;Apartamento
Apartamento;Leblon;4;1;1;200;15000.0;2600.0;712.0;18312.0;75.0;91.56;Apartamento
Apartamento;Flamengo;1;0;0;35;1950.0;450.0;20.0;2420.0;55.714285714285715;69.14285714285714;Apartamento
Casa;Jardim Botânico;4;1;4;356;20000.0;0.0;1189.0;21189.0;56.17977528089887;59.51966292134831;Casa
Apartamento;Ipanema;1;1;0;62;4800.0;1304.0;0.0;6104.0;77.41935483870968;98.45161290322581;Apartamento
Casa de Condomínio;Vargem Grande;4;3;2;200;3600.0;600.0;0.0;4200.0;18.0;21.0;Casa
Apartamento;Vila Isabel;2;1;0;60;1050.0;647.0;20.0;1717.0;17.5;28.616666666666667;Apartamento
Apartamento;Jardim Botânico;3;1;1;120;5900.0;1160.0;277.0;7337.0;49.166666666666664;61.141666666666666;Apartamento
Apartamento;Jardim Botânico;4;3;1;170;6000.0;1695.0;465.0;8160.0;35.294117647058826;48.0;Apartamento
Apartamento;Santa Teresa;1;1;0;40;1350.0;510.0;35.0;1895.0;33.75;47.375;Apartamento
Apartamento;Ipanema;4;1;1;150;12000.0;1682.0;0.0;13682.0;80.0;91.21333333333334;Apartamento
Apartamento;Leme;2;1;1;80;2700.0;835.0;217.0;3752.0;33.75;46.9;Apartamento
Apartamento;Jardim Botânico;2;1;1;71;2000.0;954.0;213.0;3167.0;28.169014084507044;44.605633802816904;Apartamento
Apartamento;Barra da Tijuca;3;2;3;164;4500.0;1800.0;500.0;6800.0;27.4390243902439;41.46341463414634;Apartamento
Apartamento;Pechincha;2;1;1;70;1200.0;650.0;55.0;1905.0;17.142857142857142;27.214285714285715;Apartamento
Apartamento;Botafogo;2;1;1;103;5700.0;1340.0;348.0;7388.0;55.33980582524272;71.72815533980582;Apartamento
Apartamento;Tijuca;2;1;1;70;1500.0;800.0;0.0;2300.0;21.428571428571427;32.857142857142854;Apartamento
Casa de Condomínio;Joá;3;7;3;320;7500.0;1900.0;950.0;10350.0;23.4375;32.34375;Casa
Apartamento;Lagoa;2;3;2;200;10000.0;3000.0;1028.0;14028.0;50.0;70.14;Apartamento
Apartamento;Barra da Tijuca;3;2;3;120;2800.0;1280.0;360.0;4440.0;23.333333333333332;37.0;Apartamento
Apartamento;Gávea;3;1;1;185;7500.0;1450.0;0.0;8950.0;40.54054054054054;48.37837837837838;Apartamento
Casa de Vila;Tijuca;2;1;2;90;2700.0;600.0;170.0;3470.0;30.0;38.55555555555556;Casa
Apartamento;Ipanema;4;2;1;171;10000.0;1804.0;593.0;12397.0;58.47953216374269;72.49707602339181;Apartamento
Apartamento;Barra da Tijuca;1;1;0;70;1650.0;1050.0;151.0;2851.0;23.571428571428573;40.72857142857143;Apartamento
Apartamento;Botafogo;1;1;0;65;2200.0;1382.0;110.0;3692.0;33.84615384615385;56.8;Apartamento
Apartamento;Barra da Tijuca;4;2;1;170;4300.0;1908.0;314.0;6522.0;25.294117647058822;38.36470588235294;Apartamento
Apartamento;Barra da Tijuca;3;2;1;105;3600.0;1912.0;392.0;5904.0;34.285714285714285;56.22857142857143;Apartamento
Apartamento;Recreio dos Bandeirantes;2;1;1;78;1500.0;770.0;108.0;2378.0;19.23076923076923;30.487179487179485;Apartamento
Apartamento;Copacabana;3;0;1;110;3000.0;1000.0;20.0;4020.0;27.272727272727273;36.54545454545455;Apartamento
Apartamento;Ipanema;4;2;2;163;6000.0;2300.0;400.0;8700.0;36.809815950920246;53.374233128834355;Apartamento
Apartamento;Recreio dos Bandeirantes;3;2;3;120;2300.0;800.0;3021.0;6121.0;19.166666666666668;51.00833333333333;Apartamento
Apartamento;Botafogo;2;1;0;60;2400.0;630.0;130.0;3160.0;40.0;52.666666666666664;Apartamento
Apartamento;Tijuca;3;1;0;86;1900.0;675.0;110.0;2685.0;22.093023255813954;31.22093023255814;Apartamento
Apartamento;Ipanema;4;2;1;200;9500.0;3700.0;923.0;14123.0;47.5;70.615;Apartamento
Apartamento;Barra da Tijuca;3;2;1;137;4500.0;1412.0;400.0;6312.0;32.846715328467155;46.07299270072993;Apartamento
Casa;Botafogo;4;2;0;221;13000.0;0.0;0.0;13000.0;58.8235294117647;58.8235294117647;Casa
Apartamento;Copacabana;2;0;0;81;2380.0;400.0;0.0;2780.0;29.382716049382715;34.32098765432099;Apartamento
Quitinete;Glória;1;0;0;26;900.0;402.0;0.0;1302.0;34.61538461538461;50.07692307692308;Apartamento
Apartamento;Cachambi;2;1;1;54;1200.0;500.0;0.0;1700.0;22.22222222222222;31.48148148148148;Apartamento
Apartamento;Jacarepaguá;2;1;1;75;1450.0;650.0;75.0;2175.0;19.333333333333332;29.0;Apartamento
Casa;Jardim Botânico;5;5;4;450;35000.0;0.0;1540.0;36540.0;77.77777777777777;81.2;Casa
Apartamento;Barra da Tijuca;4;2;2;180;11500.0;2000.0;0.0;13500.0;63.888888888888886;75.0;Apartamento
Apartamento;Ipanema;3;1;1;140;7200.0;2967.0;0.0;10167.0;51.42857142857143;72.62142857142857;Apartamento
Apartamento;Ipanema;2;0;0;63;4000.0;712.0;172.0;4884.0;63.492063492063494;77.52380952380952;Apartamento
Apartamento;Recreio dos Bandeirantes;3;3;2;170;2000.0;853.0;100.0;2953.0;11.764705882352942;17.370588235294118;Apartamento
Apartamento;Copacabana;3;0;1;160;3900.0;726.0;122.0;4748.0;24.375;29.675;Apartamento
Apartamento;Tijuca;2;1;0;64;1700.0;939.0;23.0;2662.0;26.5625;41.59375;Apartamento
Quitinete;Piedade;1;0;0;35;670.0;0.0;0.0;670.0;19.142857142857142;19.142857142857142;Apartamento
Apartamento;Flamengo;3;1;1;100;3700.0;660.0;182.0;4542.0;37.0;45.42;Apartamento
Apartamento;Botafogo;3;1;0;94;3400.0;1400.0;1400.0;6200.0;36.170212765957444;65.95744680851064;Apartamento
Casa;Vila Kosmos;2;0;2;63;2300.0;0.0;0.0;2300.0;36.507936507936506;36.507936507936506;Casa
Apartamento;Leblon;2;1;0;93;3500.0;1490.0;158.0;5148.0;37.634408602150536;55.354838709677416;Apartamento
Apartamento;Praça da Bandeira;2;1;0;81;2200.0;945.0;94.0;3239.0;27.160493827160494;39.98765432098765;Apartamento
Apartamento;Barra da Tijuca;2;1;1;72;2600.0;797.0;672.0;4069.0;36.111111111111114;56.513888888888886;Apartamento
Apartamento;Barra da Tijuca;2;1;0;80;3000.0;2000.0;220.0;5220.0;37.5;65.25;Apartamento
Apartamento;Barra da Tijuca;2;1;1;80;2100.0;1165.0;114.0;3379.0;26.25;42.2375;Apartamento
Apartamento;Jardim Botânico;2;1;1;80;3000.0;1500.0;160.0;4660.0;37.5;58.25;Apartamento
Apartamento;Leblon;3;1;1;190;9500.0;3000.0;610.0;13110.0;50.0;69.0;Apartamento
Apartamento;Ipanema;2;1;2;86;14000.0;4250.0;590.0;18840.0;162.7906976744186;219.06976744186048;Apartamento
Apartamento;Campo Grande;2;1;0;70;900.0;390.0;0.0;1290.0;12.857142857142858;18.428571428571427;Apartamento
Quitinete;Ipanema;1;0;1;45;2200.0;560.0;50.0;2810.0;48.888888888888886;62.44444444444444;Apartamento
Apartamento;Campo Grande;2;1;1;60;1175.0;460.0;0.0;1635.0;19.583333333333332;27.25;Apartamento
Casa de Vila;Campo Grande;1;0;0;50;550.0;0.0;0.0;550.0;11.0;11.0;Casa
Apartamento;Barra da Tijuca;2;2;1;83;2300.0;983.0;348.0;3631.0;27.710843373493976;43.74698795180723;Apartamento
Apartamento;Irajá;2;0;0;44;650.0;110.0;0.0;760.0;14.772727272727273;17.272727272727273;Apartamento
Apartamento;Flamengo;4;1;2;400;5000.0;2000.0;735.0;7735.0;12.5;19.3375;Apartamento
Casa de Condomínio;Vargem Grande;5;3;5;350;4500.0;400.0;1.0;4901.0;12.857142857142858;14.002857142857144;Casa
Apartamento;Leblon;2;0;0;70;5000.0;1000.0;137.0;6137.0;71.42857142857143;87.67142857142858;Apartamento
Apartamento;Ipanema;3;1;1;170;6000.0;2000.0;415.0;8415.0;35.294117647058826;49.5;Apartamento
Apartamento;Ipanema;3;3;3;169;9000.0;2000.0;620.0;11620.0;53.25443786982248;68.75739644970415;Apartamento
Apartamento;Ipanema;4;2;2;330;17000.0;7950.0;1675.0;26625.0;51.515151515151516;80.68181818181819;Apartamento
Apartamento;Leblon;4;2;1;140;8500.0;1960.0;350.0;10810.0;60.714285714285715;77.21428571428571;Apartamento
Apartamento;Barra da Tijuca;2;1;1;105;5500.0;2800.0;590.0;8890.0;52.38095238095238;84.66666666666667;Apartamento
